frames:  1000, reward: -20.000000, loss: 0.000000, epsilon: 0.968855, episode:    1
frames: 1636000, reward: 18.200000, loss: 0.000281, epsilon: 0.050000, episode:  802
frames: 1637000, reward: 18.000000, loss: 0.001164, epsilon: 0.050000, episode:  803
frames: 1638000, reward: 18.000000, loss: 0.000320, epsilon: 0.050000, episode:  803
frames: 1639000, reward: 18.000000, loss: 0.001800, epsilon: 0.050000, episode:  804
frames: 1640000, reward: 18.000000, loss: 0.000267, epsilon: 0.050000, episode:  804
frames: 1641000, reward: 18.100000, loss: 0.000289, epsilon: 0.050000, episode:  805
frames: 1642000, reward: 18.100000, loss: 0.000327, epsilon: 0.050000, episode:  805
frames: 1643000, reward: 18.100000, loss: 0.000280, epsilon: 0.050000, episode:  806
frames: 1644000, reward: 18.100000, loss: 0.000130, epsilon: 0.050000, episode:  806
frames: 1645000, reward: 18.600000, loss: 0.000486, epsilon: 0.050000, episode:  807
frames: 1646000, reward: 18.600000, loss: 0.000523, epsilon: 0.050000, episode:  808
frames: 1647000, reward: 18.600000, loss: 0.000160, epsilon: 0.050000, episode:  808
frames: 1648000, reward: 19.000000, loss: 0.000088, epsilon: 0.050000, episode:  809
frames: 1649000, reward: 19.000000, loss: 0.000191, epsilon: 0.050000, episode:  809
frames: 1650000, reward: 18.900000, loss: 0.000338, epsilon: 0.050000, episode:  810
frames: 1651000, reward: 18.900000, loss: 0.000452, epsilon: 0.050000, episode:  810
frames: 1652000, reward: 19.100000, loss: 0.000132, epsilon: 0.050000, episode:  811
frames: 1653000, reward: 19.100000, loss: 0.000934, epsilon: 0.050000, episode:  811
frames: 1654000, reward: 19.100000, loss: 0.000606, epsilon: 0.050000, episode:  812
frames: 1655000, reward: 19.200000, loss: 0.000196, epsilon: 0.050000, episode:  813
frames: 1656000, reward: 19.200000, loss: 0.000278, epsilon: 0.050000, episode:  813
frames: 1657000, reward: 19.200000, loss: 0.000309, epsilon: 0.050000, episode:  814
frames: 1658000, reward: 19.200000, loss: 0.000089, epsilon: 0.050000, episode:  814
frames: 1659000, reward: 19.200000, loss: 0.000113, epsilon: 0.050000, episode:  815
frames: 1660000, reward: 19.200000, loss: 0.001110, epsilon: 0.050000, episode:  815
frames: 1661000, reward: 19.300000, loss: 0.000140, epsilon: 0.050000, episode:  816
Save model!
frames: 1662000, reward: 19.300000, loss: 0.000176, epsilon: 0.050000, episode:  816
frames: 1663000, reward: 18.700000, loss: 0.000224, epsilon: 0.050000, episode:  817
frames: 1664000, reward: 18.700000, loss: 0.000346, epsilon: 0.050000, episode:  817
frames: 1665000, reward: 18.800000, loss: 0.000259, epsilon: 0.050000, episode:  818
frames: 1666000, reward: 18.800000, loss: 0.000238, epsilon: 0.050000, episode:  818
frames: 1667000, reward: 18.300000, loss: 0.000316, epsilon: 0.050000, episode:  819
frames: 1668000, reward: 18.300000, loss: 0.000204, epsilon: 0.050000, episode:  819
frames: 1669000, reward: 18.200000, loss: 0.000142, epsilon: 0.050000, episode:  820
frames: 1670000, reward: 18.200000, loss: 0.000151, epsilon: 0.050000, episode:  820
frames: 1671000, reward: 18.000000, loss: 0.000472, epsilon: 0.050000, episode:  821
frames: 1672000, reward: 18.000000, loss: 0.000125, epsilon: 0.050000, episode:  821
frames: 1673000, reward: 17.800000, loss: 0.000145, epsilon: 0.050000, episode:  822
frames: 1674000, reward: 17.800000, loss: 0.000292, epsilon: 0.050000, episode:  822
frames: 1675000, reward: 18.000000, loss: 0.000365, epsilon: 0.050000, episode:  823
frames: 1676000, reward: 18.000000, loss: 0.000169, epsilon: 0.050000, episode:  823
frames: 1677000, reward: 17.600000, loss: 0.000155, epsilon: 0.050000, episode:  824
frames: 1678000, reward: 17.600000, loss: 0.000319, epsilon: 0.050000, episode:  824
frames: 1679000, reward: 17.800000, loss: 0.000215, epsilon: 0.050000, episode:  825
frames: 1680000, reward: 17.800000, loss: 0.000273, epsilon: 0.050000, episode:  825
frames: 1681000, reward: 17.500000, loss: 0.000156, epsilon: 0.050000, episode:  826
frames: 1682000, reward: 17.500000, loss: 0.000338, epsilon: 0.050000, episode:  826
frames: 1683000, reward: 17.600000, loss: 0.000173, epsilon: 0.050000, episode:  827
frames: 1684000, reward: 17.600000, loss: 0.000162, epsilon: 0.050000, episode:  827
frames: 1685000, reward: 17.600000, loss: 0.000380, epsilon: 0.050000, episode:  828
frames: 1686000, reward: 17.600000, loss: 0.000461, epsilon: 0.050000, episode:  828
frames: 1687000, reward: 17.500000, loss: 0.000307, epsilon: 0.050000, episode:  829
frames: 1688000, reward: 17.500000, loss: 0.000192, epsilon: 0.050000, episode:  829
frames: 1689000, reward: 18.100000, loss: 0.000416, epsilon: 0.050000, episode:  830
frames: 1690000, reward: 18.100000, loss: 0.000226, epsilon: 0.050000, episode:  830
frames: 1691000, reward: 18.000000, loss: 0.000418, epsilon: 0.050000, episode:  831
frames: 1692000, reward: 18.000000, loss: 0.000328, epsilon: 0.050000, episode:  831
frames: 1693000, reward: 17.900000, loss: 0.000238, epsilon: 0.050000, episode:  832
frames: 1694000, reward: 17.900000, loss: 0.000357, epsilon: 0.050000, episode:  832
frames: 1695000, reward: 17.600000, loss: 0.000159, epsilon: 0.050000, episode:  833
frames: 1696000, reward: 17.600000, loss: 0.000797, epsilon: 0.050000, episode:  833
frames: 1697000, reward: 17.900000, loss: 0.000198, epsilon: 0.050000, episode:  834
frames: 1698000, reward: 17.900000, loss: 0.000378, epsilon: 0.050000, episode:  834
frames: 1699000, reward: 17.600000, loss: 0.000139, epsilon: 0.050000, episode:  835
frames: 1700000, reward: 17.600000, loss: 0.000262, epsilon: 0.050000, episode:  835
frames: 1701000, reward: 17.700000, loss: 0.000494, epsilon: 0.050000, episode:  836
frames: 1702000, reward: 17.700000, loss: 0.000302, epsilon: 0.050000, episode:  836
frames: 1703000, reward: 18.000000, loss: 0.000185, epsilon: 0.050000, episode:  837
frames: 1704000, reward: 18.000000, loss: 0.000232, epsilon: 0.050000, episode:  837
frames: 1705000, reward: 17.300000, loss: 0.000275, epsilon: 0.050000, episode:  838
frames: 1706000, reward: 17.300000, loss: 0.000330, epsilon: 0.050000, episode:  838
frames: 1707000, reward: 17.600000, loss: 0.000299, epsilon: 0.050000, episode:  839
frames: 1708000, reward: 17.600000, loss: 0.000227, epsilon: 0.050000, episode:  839
frames: 1709000, reward: 17.200000, loss: 0.000230, epsilon: 0.050000, episode:  840
frames: 1710000, reward: 17.200000, loss: 0.000932, epsilon: 0.050000, episode:  840
frames: 1711000, reward: 17.200000, loss: 0.000118, epsilon: 0.050000, episode:  840
frames: 1712000, reward: 17.300000, loss: 0.000348, epsilon: 0.050000, episode:  841
frames: 1713000, reward: 17.200000, loss: 0.000344, epsilon: 0.050000, episode:  842
frames: 1714000, reward: 17.200000, loss: 0.000618, epsilon: 0.050000, episode:  842
frames: 1715000, reward: 17.400000, loss: 0.000235, epsilon: 0.050000, episode:  843
frames: 1716000, reward: 17.400000, loss: 0.000894, epsilon: 0.050000, episode:  843
frames: 1717000, reward: 17.200000, loss: 0.000205, epsilon: 0.050000, episode:  844
frames: 1718000, reward: 17.200000, loss: 0.000197, epsilon: 0.050000, episode:  844
frames: 1719000, reward: 17.200000, loss: 0.000211, epsilon: 0.050000, episode:  845
frames: 1720000, reward: 17.200000, loss: 0.000564, epsilon: 0.050000, episode:  845
frames: 1721000, reward: 17.500000, loss: 0.001211, epsilon: 0.050000, episode:  846
frames: 1722000, reward: 17.500000, loss: 0.000603, epsilon: 0.050000, episode:  846
frames: 1723000, reward: 17.600000, loss: 0.000113, epsilon: 0.050000, episode:  847
frames: 1724000, reward: 17.600000, loss: 0.000365, epsilon: 0.050000, episode:  847
frames: 1725000, reward: 17.800000, loss: 0.000142, epsilon: 0.050000, episode:  848
frames: 1726000, reward: 17.800000, loss: 0.000208, epsilon: 0.050000, episode:  848
frames: 1727000, reward: 18.000000, loss: 0.001167, epsilon: 0.050000, episode:  849
frames: 1728000, reward: 18.000000, loss: 0.000304, epsilon: 0.050000, episode:  849
frames: 1729000, reward: 17.800000, loss: 0.000197, epsilon: 0.050000, episode:  850
frames: 1730000, reward: 17.800000, loss: 0.000092, epsilon: 0.050000, episode:  850
frames: 1731000, reward: 18.100000, loss: 0.000917, epsilon: 0.050000, episode:  851
frames: 1732000, reward: 18.100000, loss: 0.000110, epsilon: 0.050000, episode:  851
frames: 1733000, reward: 18.300000, loss: 0.000271, epsilon: 0.050000, episode:  852
frames: 1734000, reward: 18.100000, loss: 0.000119, epsilon: 0.050000, episode:  853
frames: 1735000, reward: 18.100000, loss: 0.000369, epsilon: 0.050000, episode:  853
frames: 1736000, reward: 18.100000, loss: 0.000158, epsilon: 0.050000, episode:  853
frames: 1737000, reward: 18.100000, loss: 0.000449, epsilon: 0.050000, episode:  854
frames: 1738000, reward: 18.100000, loss: 0.000766, epsilon: 0.050000, episode:  854
frames: 1739000, reward: 18.300000, loss: 0.000223, epsilon: 0.050000, episode:  855
frames: 1740000, reward: 18.100000, loss: 0.000428, epsilon: 0.050000, episode:  856
frames: 1741000, reward: 18.100000, loss: 0.000282, epsilon: 0.050000, episode:  856
frames: 1742000, reward: 18.200000, loss: 0.000475, epsilon: 0.050000, episode:  857
frames: 1743000, reward: 18.200000, loss: 0.000264, epsilon: 0.050000, episode:  857
frames: 1744000, reward: 18.700000, loss: 0.000609, epsilon: 0.050000, episode:  858
frames: 1745000, reward: 18.700000, loss: 0.000403, epsilon: 0.050000, episode:  858
frames: 1746000, reward: 18.500000, loss: 0.000206, epsilon: 0.050000, episode:  859
frames: 1747000, reward: 18.500000, loss: 0.000436, epsilon: 0.050000, episode:  859
frames: 1748000, reward: 18.800000, loss: 0.000169, epsilon: 0.050000, episode:  860
frames: 1749000, reward: 18.800000, loss: 0.000456, epsilon: 0.050000, episode:  860
frames: 1750000, reward: 18.700000, loss: 0.000412, epsilon: 0.050000, episode:  861
frames: 1751000, reward: 18.700000, loss: 0.000151, epsilon: 0.050000, episode:  861
frames: 1752000, reward: 18.600000, loss: 0.000339, epsilon: 0.050000, episode:  862
frames: 1753000, reward: 18.800000, loss: 0.000858, epsilon: 0.050000, episode:  863
frames: 1754000, reward: 18.800000, loss: 0.000413, epsilon: 0.050000, episode:  863
frames: 1755000, reward: 18.800000, loss: 0.000189, epsilon: 0.050000, episode:  863
frames: 1756000, reward: 18.700000, loss: 0.000146, epsilon: 0.050000, episode:  864
frames: 1757000, reward: 18.700000, loss: 0.000350, epsilon: 0.050000, episode:  864
frames: 1758000, reward: 18.500000, loss: 0.000530, epsilon: 0.050000, episode:  865
frames: 1759000, reward: 18.500000, loss: 0.000496, epsilon: 0.050000, episode:  865
frames: 1760000, reward: 18.100000, loss: 0.000167, epsilon: 0.050000, episode:  866
frames: 1761000, reward: 18.100000, loss: 0.000483, epsilon: 0.050000, episode:  866
frames: 1762000, reward: 17.600000, loss: 0.000151, epsilon: 0.050000, episode:  867
frames: 1763000, reward: 17.600000, loss: 0.000279, epsilon: 0.050000, episode:  867
frames: 1764000, reward: 17.500000, loss: 0.001022, epsilon: 0.050000, episode:  868
frames: 1765000, reward: 17.500000, loss: 0.000127, epsilon: 0.050000, episode:  868
frames: 1766000, reward: 17.900000, loss: 0.000146, epsilon: 0.050000, episode:  869
frames: 1767000, reward: 17.900000, loss: 0.001077, epsilon: 0.050000, episode:  869
frames: 1768000, reward: 17.900000, loss: 0.000203, epsilon: 0.050000, episode:  870
frames: 1769000, reward: 17.800000, loss: 0.000376, epsilon: 0.050000, episode:  871
frames: 1770000, reward: 17.800000, loss: 0.000654, epsilon: 0.050000, episode:  871
frames: 1771000, reward: 18.200000, loss: 0.000281, epsilon: 0.050000, episode:  872
frames: 1772000, reward: 18.200000, loss: 0.000544, epsilon: 0.050000, episode:  872
frames: 1773000, reward: 18.100000, loss: 0.001087, epsilon: 0.050000, episode:  873
frames: 1774000, reward: 18.100000, loss: 0.000179, epsilon: 0.050000, episode:  873
frames: 1775000, reward: 18.100000, loss: 0.000261, epsilon: 0.050000, episode:  874
frames: 1776000, reward: 18.100000, loss: 0.000142, epsilon: 0.050000, episode:  874
frames: 1777000, reward: 18.300000, loss: 0.000271, epsilon: 0.050000, episode:  875
frames: 1778000, reward: 18.300000, loss: 0.000155, epsilon: 0.050000, episode:  875
frames: 1779000, reward: 18.700000, loss: 0.001190, epsilon: 0.050000, episode:  876
frames: 1780000, reward: 18.700000, loss: 0.000576, epsilon: 0.050000, episode:  876
frames: 1781000, reward: 18.700000, loss: 0.000571, epsilon: 0.050000, episode:  877
frames: 1782000, reward: 18.700000, loss: 0.000151, epsilon: 0.050000, episode:  877
frames: 1783000, reward: 18.600000, loss: 0.000202, epsilon: 0.050000, episode:  878
frames: 1784000, reward: 18.600000, loss: 0.000153, epsilon: 0.050000, episode:  879
frames: 1785000, reward: 18.600000, loss: 0.000107, epsilon: 0.050000, episode:  879
frames: 1786000, reward: 18.900000, loss: 0.000777, epsilon: 0.050000, episode:  880
frames: 1787000, reward: 18.900000, loss: 0.000136, epsilon: 0.050000, episode:  880
frames: 1788000, reward: 18.900000, loss: 0.000424, epsilon: 0.050000, episode:  881
frames: 1789000, reward: 18.900000, loss: 0.000181, epsilon: 0.050000, episode:  881
frames: 1790000, reward: 18.700000, loss: 0.000591, epsilon: 0.050000, episode:  882
frames: 1791000, reward: 18.700000, loss: 0.000209, epsilon: 0.050000, episode:  882
frames: 1792000, reward: 18.600000, loss: 0.000460, epsilon: 0.050000, episode:  883
frames: 1793000, reward: 18.600000, loss: 0.000512, epsilon: 0.050000, episode:  883
frames: 1794000, reward: 18.500000, loss: 0.000371, epsilon: 0.050000, episode:  884
frames: 1795000, reward: 18.500000, loss: 0.000664, epsilon: 0.050000, episode:  884
frames: 1796000, reward: 18.600000, loss: 0.001324, epsilon: 0.050000, episode:  885
frames: 1797000, reward: 18.600000, loss: 0.000170, epsilon: 0.050000, episode:  886
frames: 1798000, reward: 18.600000, loss: 0.000273, epsilon: 0.050000, episode:  886
frames: 1799000, reward: 18.600000, loss: 0.000669, epsilon: 0.050000, episode:  886
frames: 1800000, reward: 18.800000, loss: 0.000275, epsilon: 0.050000, episode:  887
frames: 1801000, reward: 18.800000, loss: 0.000196, epsilon: 0.050000, episode:  887
frames: 1802000, reward: 18.200000, loss: 0.000328, epsilon: 0.050000, episode:  888
frames: 1803000, reward: 17.900000, loss: 0.000347, epsilon: 0.050000, episode:  889
frames: 1804000, reward: 17.900000, loss: 0.000529, epsilon: 0.050000, episode:  889
frames: 1805000, reward: 17.800000, loss: 0.001624, epsilon: 0.050000, episode:  890
frames: 1806000, reward: 17.800000, loss: 0.000195, epsilon: 0.050000, episode:  890
frames: 1807000, reward: 17.800000, loss: 0.000230, epsilon: 0.050000, episode:  891
frames: 1808000, reward: 17.800000, loss: 0.000236, epsilon: 0.050000, episode:  891
frames: 1809000, reward: 17.900000, loss: 0.000534, epsilon: 0.050000, episode:  892
frames: 1810000, reward: 17.900000, loss: 0.000291, epsilon: 0.050000, episode:  892
frames: 1811000, reward: 17.200000, loss: 0.000439, epsilon: 0.050000, episode:  893
frames: 1812000, reward: 17.200000, loss: 0.000897, epsilon: 0.050000, episode:  893
frames: 1813000, reward: 17.700000, loss: 0.000272, epsilon: 0.050000, episode:  894
frames: 1814000, reward: 17.700000, loss: 0.000779, epsilon: 0.050000, episode:  894
frames: 1815000, reward: 17.800000, loss: 0.000324, epsilon: 0.050000, episode:  895
frames: 1816000, reward: 17.800000, loss: 0.000331, epsilon: 0.050000, episode:  895
frames: 1817000, reward: 17.900000, loss: 0.000275, epsilon: 0.050000, episode:  896
frames: 1818000, reward: 18.200000, loss: 0.000102, epsilon: 0.050000, episode:  897
frames: 1819000, reward: 18.200000, loss: 0.000756, epsilon: 0.050000, episode:  897
frames: 1820000, reward: 18.800000, loss: 0.000276, epsilon: 0.050000, episode:  898
frames: 1821000, reward: 18.800000, loss: 0.000073, epsilon: 0.050000, episode:  898
frames: 1822000, reward: 19.100000, loss: 0.000833, epsilon: 0.050000, episode:  899
frames: 1823000, reward: 19.100000, loss: 0.000304, epsilon: 0.050000, episode:  899
frames: 1824000, reward: 19.200000, loss: 0.000756, epsilon: 0.050000, episode:  900
frames: 1825000, reward: 19.200000, loss: 0.000391, epsilon: 0.050000, episode:  900
frames: 1826000, reward: 19.200000, loss: 0.000733, epsilon: 0.050000, episode:  901
frames: 1827000, reward: 19.200000, loss: 0.000292, epsilon: 0.050000, episode:  902
frames: 1828000, reward: 19.200000, loss: 0.000182, epsilon: 0.050000, episode:  902
frames: 1829000, reward: 20.200000, loss: 0.000176, epsilon: 0.050000, episode:  903
Save model!
frames: 1830000, reward: 20.200000, loss: 0.000820, epsilon: 0.050000, episode:  903
frames: 1831000, reward: 19.900000, loss: 0.000183, epsilon: 0.050000, episode:  904
frames: 1832000, reward: 19.900000, loss: 0.000171, epsilon: 0.050000, episode:  904
frames: 1833000, reward: 19.900000, loss: 0.000301, epsilon: 0.050000, episode:  905
frames: 1834000, reward: 20.000000, loss: 0.000260, epsilon: 0.050000, episode:  906
frames: 1835000, reward: 20.000000, loss: 0.000112, epsilon: 0.050000, episode:  906
frames: 1836000, reward: 19.800000, loss: 0.000189, epsilon: 0.050000, episode:  907
frames: 1837000, reward: 19.800000, loss: 0.000252, epsilon: 0.050000, episode:  907
frames: 1838000, reward: 19.800000, loss: 0.000084, epsilon: 0.050000, episode:  907
frames: 1839000, reward: 19.300000, loss: 0.000131, epsilon: 0.050000, episode:  908
frames: 1840000, reward: 19.300000, loss: 0.000270, epsilon: 0.050000, episode:  908
frames: 1841000, reward: 18.900000, loss: 0.000422, epsilon: 0.050000, episode:  909
frames: 1842000, reward: 18.900000, loss: 0.000284, epsilon: 0.050000, episode:  909
frames: 1843000, reward: 18.700000, loss: 0.000180, epsilon: 0.050000, episode:  910
frames: 1844000, reward: 18.700000, loss: 0.000266, epsilon: 0.050000, episode:  910
frames: 1845000, reward: 18.800000, loss: 0.000182, epsilon: 0.050000, episode:  911
frames: 1846000, reward: 18.800000, loss: 0.000309, epsilon: 0.050000, episode:  911
frames: 1847000, reward: 18.400000, loss: 0.000298, epsilon: 0.050000, episode:  912
frames: 1848000, reward: 18.400000, loss: 0.002620, epsilon: 0.050000, episode:  912
frames: 1849000, reward: 18.200000, loss: 0.000770, epsilon: 0.050000, episode:  913
frames: 1850000, reward: 18.200000, loss: 0.000150, epsilon: 0.050000, episode:  913
frames: 1851000, reward: 18.400000, loss: 0.000140, epsilon: 0.050000, episode:  914
frames: 1852000, reward: 18.400000, loss: 0.000210, epsilon: 0.050000, episode:  914
frames: 1853000, reward: 17.800000, loss: 0.000123, epsilon: 0.050000, episode:  915
frames: 1854000, reward: 17.800000, loss: 0.000573, epsilon: 0.050000, episode:  915
frames: 1855000, reward: 17.400000, loss: 0.000762, epsilon: 0.050000, episode:  916
frames: 1856000, reward: 17.400000, loss: 0.000384, epsilon: 0.050000, episode:  916
frames: 1857000, reward: 17.300000, loss: 0.000387, epsilon: 0.050000, episode:  917
frames: 1858000, reward: 17.300000, loss: 0.000462, epsilon: 0.050000, episode:  917
frames: 1859000, reward: 17.700000, loss: 0.000137, epsilon: 0.050000, episode:  918
frames: 1860000, reward: 17.700000, loss: 0.000715, epsilon: 0.050000, episode:  918
frames: 1861000, reward: 17.900000, loss: 0.000232, epsilon: 0.050000, episode:  919
frames: 1862000, reward: 17.900000, loss: 0.000822, epsilon: 0.050000, episode:  919
frames: 1863000, reward: 17.700000, loss: 0.000109, epsilon: 0.050000, episode:  920
frames: 1864000, reward: 17.700000, loss: 0.000137, epsilon: 0.050000, episode:  920
frames: 1865000, reward: 17.800000, loss: 0.000217, epsilon: 0.050000, episode:  921
frames: 1866000, reward: 17.800000, loss: 0.005359, epsilon: 0.050000, episode:  921
frames: 1867000, reward: 18.100000, loss: 0.000165, epsilon: 0.050000, episode:  922
frames: 1868000, reward: 18.100000, loss: 0.000298, epsilon: 0.050000, episode:  922
frames: 1869000, reward: 18.300000, loss: 0.000392, epsilon: 0.050000, episode:  923
frames: 1870000, reward: 18.300000, loss: 0.000417, epsilon: 0.050000, episode:  923
frames: 1871000, reward: 17.900000, loss: 0.000488, epsilon: 0.050000, episode:  924
frames: 1872000, reward: 17.900000, loss: 0.000423, epsilon: 0.050000, episode:  924
frames: 1873000, reward: 18.500000, loss: 0.000234, epsilon: 0.050000, episode:  925
frames: 1874000, reward: 18.900000, loss: 0.000163, epsilon: 0.050000, episode:  926
frames: 1875000, reward: 18.900000, loss: 0.000129, epsilon: 0.050000, episode:  926
frames: 1876000, reward: 18.900000, loss: 0.000233, epsilon: 0.050000, episode:  927
frames: 1877000, reward: 18.900000, loss: 0.001988, epsilon: 0.050000, episode:  927
frames: 1878000, reward: 18.800000, loss: 0.000108, epsilon: 0.050000, episode:  928
frames: 1879000, reward: 18.800000, loss: 0.000332, epsilon: 0.050000, episode:  928
frames: 1880000, reward: 18.600000, loss: 0.000119, epsilon: 0.050000, episode:  929
frames: 1881000, reward: 18.600000, loss: 0.000148, epsilon: 0.050000, episode:  929
frames: 1882000, reward: 18.600000, loss: 0.000690, epsilon: 0.050000, episode:  930
frames: 1883000, reward: 18.600000, loss: 0.000132, epsilon: 0.050000, episode:  930
frames: 1884000, reward: 18.300000, loss: 0.000342, epsilon: 0.050000, episode:  931
frames: 1885000, reward: 18.300000, loss: 0.000256, epsilon: 0.050000, episode:  931
frames: 1886000, reward: 18.200000, loss: 0.000327, epsilon: 0.050000, episode:  932
frames: 1887000, reward: 18.200000, loss: 0.000231, epsilon: 0.050000, episode:  932
frames: 1888000, reward: 18.100000, loss: 0.000189, epsilon: 0.050000, episode:  933
frames: 1889000, reward: 18.100000, loss: 0.000431, epsilon: 0.050000, episode:  933
frames: 1890000, reward: 18.200000, loss: 0.000281, epsilon: 0.050000, episode:  934
frames: 1891000, reward: 18.200000, loss: 0.000815, epsilon: 0.050000, episode:  934
frames: 1892000, reward: 18.100000, loss: 0.000881, epsilon: 0.050000, episode:  935
frames: 1893000, reward: 18.100000, loss: 0.000707, epsilon: 0.050000, episode:  935
frames: 1894000, reward: 17.400000, loss: 0.000680, epsilon: 0.050000, episode:  936
frames: 1895000, reward: 17.400000, loss: 0.000292, epsilon: 0.050000, episode:  936
frames: 1896000, reward: 17.200000, loss: 0.000349, epsilon: 0.050000, episode:  937
frames: 1897000, reward: 17.200000, loss: 0.000185, epsilon: 0.050000, episode:  937
frames: 1898000, reward: 17.100000, loss: 0.000209, epsilon: 0.050000, episode:  938
frames: 1899000, reward: 17.100000, loss: 0.000122, epsilon: 0.050000, episode:  938
frames: 1900000, reward: 17.200000, loss: 0.000129, epsilon: 0.050000, episode:  939
frames: 1901000, reward: 17.200000, loss: 0.000119, epsilon: 0.050000, episode:  939
frames: 1902000, reward: 17.600000, loss: 0.000304, epsilon: 0.050000, episode:  940
frames: 1903000, reward: 17.900000, loss: 0.000359, epsilon: 0.050000, episode:  941
frames: 1904000, reward: 17.900000, loss: 0.003110, epsilon: 0.050000, episode:  941
frames: 1905000, reward: 17.800000, loss: 0.000340, epsilon: 0.050000, episode:  942
frames: 1906000, reward: 17.800000, loss: 0.000541, epsilon: 0.050000, episode:  942
frames: 1907000, reward: 17.800000, loss: 0.000224, epsilon: 0.050000, episode:  943
frames: 1908000, reward: 17.800000, loss: 0.000379, epsilon: 0.050000, episode:  943
frames: 1909000, reward: 17.600000, loss: 0.000243, epsilon: 0.050000, episode:  944
frames: 1910000, reward: 17.600000, loss: 0.000132, epsilon: 0.050000, episode:  944
frames: 1911000, reward: 17.500000, loss: 0.000243, epsilon: 0.050000, episode:  945
frames: 1912000, reward: 17.500000, loss: 0.000352, epsilon: 0.050000, episode:  945
frames: 1913000, reward: 17.900000, loss: 0.000247, epsilon: 0.050000, episode:  946
frames: 1914000, reward: 17.900000, loss: 0.000104, epsilon: 0.050000, episode:  946
frames: 1915000, reward: 18.200000, loss: 0.000156, epsilon: 0.050000, episode:  947
frames: 1916000, reward: 18.200000, loss: 0.000303, epsilon: 0.050000, episode:  947
frames: 1917000, reward: 18.300000, loss: 0.000707, epsilon: 0.050000, episode:  948
frames: 1918000, reward: 18.300000, loss: 0.000570, epsilon: 0.050000, episode:  948
frames: 1919000, reward: 18.600000, loss: 0.000236, epsilon: 0.050000, episode:  949
frames: 1920000, reward: 18.600000, loss: 0.000217, epsilon: 0.050000, episode:  949
frames: 1921000, reward: 18.100000, loss: 0.000109, epsilon: 0.050000, episode:  950
frames: 1922000, reward: 18.100000, loss: 0.000206, epsilon: 0.050000, episode:  950
frames: 1923000, reward: 17.800000, loss: 0.000727, epsilon: 0.050000, episode:  951
frames: 1924000, reward: 17.800000, loss: 0.000128, epsilon: 0.050000, episode:  951
frames: 1925000, reward: 17.800000, loss: 0.000278, epsilon: 0.050000, episode:  952
frames: 1926000, reward: 17.800000, loss: 0.000269, epsilon: 0.050000, episode:  952
frames: 1927000, reward: 17.900000, loss: 0.000111, epsilon: 0.050000, episode:  953
frames: 1928000, reward: 17.900000, loss: 0.000145, epsilon: 0.050000, episode:  953
frames: 1929000, reward: 18.600000, loss: 0.000258, epsilon: 0.050000, episode:  954
frames: 1930000, reward: 18.500000, loss: 0.000242, epsilon: 0.050000, episode:  955
frames: 1931000, reward: 18.500000, loss: 0.000153, epsilon: 0.050000, episode:  955
frames: 1932000, reward: 18.600000, loss: 0.000561, epsilon: 0.050000, episode:  956
frames: 1933000, reward: 18.600000, loss: 0.009266, epsilon: 0.050000, episode:  956
frames: 1934000, reward: 18.500000, loss: 0.000128, epsilon: 0.050000, episode:  957
frames: 1935000, reward: 18.500000, loss: 0.001941, epsilon: 0.050000, episode:  957
frames: 1936000, reward: 18.600000, loss: 0.000364, epsilon: 0.050000, episode:  958
frames: 1937000, reward: 18.600000, loss: 0.000344, epsilon: 0.050000, episode:  958
frames: 1938000, reward: 18.200000, loss: 0.000628, epsilon: 0.050000, episode:  959
frames: 1939000, reward: 18.200000, loss: 0.001831, epsilon: 0.050000, episode:  959
frames: 1940000, reward: 18.200000, loss: 0.000253, epsilon: 0.050000, episode:  959
frames: 1941000, reward: 18.200000, loss: 0.000152, epsilon: 0.050000, episode:  960
frames: 1942000, reward: 18.200000, loss: 0.000436, epsilon: 0.050000, episode:  960
frames: 1943000, reward: 18.200000, loss: 0.000268, epsilon: 0.050000, episode:  961
frames: 1944000, reward: 18.300000, loss: 0.000289, epsilon: 0.050000, episode:  962
frames: 1945000, reward: 18.300000, loss: 0.000198, epsilon: 0.050000, episode:  962
frames: 1946000, reward: 17.900000, loss: 0.000225, epsilon: 0.050000, episode:  963
frames: 1947000, reward: 17.900000, loss: 0.000453, epsilon: 0.050000, episode:  963
frames: 1948000, reward: 17.800000, loss: 0.000179, epsilon: 0.050000, episode:  964
frames: 1949000, reward: 17.800000, loss: 0.000506, epsilon: 0.050000, episode:  964
frames: 1950000, reward: 17.800000, loss: 0.000403, epsilon: 0.050000, episode:  965
frames: 1951000, reward: 17.800000, loss: 0.000112, epsilon: 0.050000, episode:  965
frames: 1952000, reward: 17.600000, loss: 0.000295, epsilon: 0.050000, episode:  966
frames: 1953000, reward: 17.600000, loss: 0.000219, epsilon: 0.050000, episode:  966
frames: 1954000, reward: 17.700000, loss: 0.000164, epsilon: 0.050000, episode:  967
frames: 1955000, reward: 17.700000, loss: 0.000154, epsilon: 0.050000, episode:  967
frames: 1956000, reward: 17.600000, loss: 0.000219, epsilon: 0.050000, episode:  968
frames: 1957000, reward: 17.600000, loss: 0.000122, epsilon: 0.050000, episode:  968
frames: 1958000, reward: 17.800000, loss: 0.000478, epsilon: 0.050000, episode:  969
frames: 1959000, reward: 17.800000, loss: 0.000096, epsilon: 0.050000, episode:  969
